date,code,volume
20260704,6415,1441371.0
20260704,6416,143069.0
20260704,6426,824723.0
20260704,6431,34182.0
20260704,6438,763658.0
20260704,6442,1789655.0
20260704,6443,4715730.0
20260704,6446,3205716.0
20260704,6449,2823475.0
20260704,6451,4119087.0
20260704,6456,5734284.0
20260704,6464,12009.0
20260704,6472,2665336.0
20260704,6477,7057590.0
20260704,6491,4291222.0
20260704,6504,48241.0
20260704,6505,42156306.0
20260704,6515,593016.0
20260704,6525,10745731.0
20260704,6526,733986.0
20260704,6531,3742648.0
20260704,6533,325335.0
20260704,6534,24404.0
20260704,6541,593152.0
20260704,6550,1722647.0
20260704,6552,227242.0
20260704,6558,531219.0
20260704,6573,3035521.0
20260704,6579,421640.0
20260704,6581,16085.0
20260704,6582,61206.0
20260704,6585,682117.0
20260704,6589,1611002.0
20260704,6591,334616.0
20260704,6592,982365.0
20260704,6592A,7000.0
20260704,6592B,14095.0
20260704,6598,183809.0
20260704,6605,690003.0
20260704,6606,53692.0
20260704,6614,77423.0
20260704,6625,216837.0
20260704,6641,63320.0
20260704,6645,21407.0
20260704,6655,10251.0
20260704,6657,251023.0
20260704,6658,3092670.0
20260704,6666,36072.0
20260704,6668,731703.0
20260704,6669,1563793.0
20260704,6670,467691.0
20260704,6671,33501.0
20260704,6672,5750657.0
20260704,6674,19015.0
20260704,6689,125864.0
20260704,6691,1007699.0
20260704,6695,980170.0
20260704,6698,528619.0
20260704,6706,1790585.0
20260704,6715,195882.0
20260704,6719,5598646.0
20260704,6722,19275.0
20260704,6742,3079609.0
20260704,6743,334060.0
20260704,6753,4997277.0
20260704,6754,155216.0
20260704,6756,308348.0
20260704,6757,2298574.0
20260704,6768,340915.0
20260704,6770,101737426.0
20260704,6771,13100.0
20260704,6776,183946.0
20260704,6781,1134568.0
20260704,6782,942154.0
20260704,6789,1402428.0
20260704,6790,287782.0
20260704,6792,159321.0
20260704,6794,187903.0
20260704,6796,51704.0
20260704,6799,553140.0
20260704,6805,1001166.0
20260704,6807,7038.0
20260704,6830,981637.0
20260704,6831,1169575.0
20260704,6834,748592.0
20260704,6835,67265.0
20260704,6838,247101.0
20260704,6854,113262.0
20260704,6861,259149.0
20260704,6862,703443.0
20260704,6863,120641.0
20260704,6869,605697.0
20260704,6873,850801.0
20260704,6885,219555.0
20260704,6887,63148.0
20260704,6890,712016.0
20260704,6901,6163355.0
20260704,6902,81852.0
20260704,6906,81936.0
20260704,6908,17000.0
20260704,6909,1234334.0
20260704,6914,71234.0
20260704,6916,103922.0
20260704,6918,58136.0
20260704,6919,5316027.0
20260704,6921,17000.0
20260704,6923,144663.0
20260704,6924,63629.0
20260704,6928,1500980.0
20260704,6931,90287.0
20260704,6933,259886.0
20260704,6934,60363.0
20260704,6936,42271.0
20260704,6937,1087030.0
20260704,6944,341926.0
20260704,6949,171553.0
20260704,6951,23682.0
20260704,6952,52088.0
20260704,6955,20025.0
20260704,6957,150854.0
20260704,6958,4950.0
20260704,6958A,0.0
20260704,6962,3368518.0
20260704,6965,35530.0
20260704,6969,168849.0
20260704,6988,34050.0
20260704,6994,11732409.0
20260704,7610,207916.0
20260704,7631,115798.0
20260704,7705,187840.0
20260704,7711,136470.0
20260704,7721,254364.0
20260704,7722,94686.0
20260704,7730,103796.0
20260704,7732,4006.0
20260704,7736,28200.0
20260704,7740,131628.0
20260704,7749,139866.0
20260704,7750,145575.0
20260704,7760,151300.0
20260704,7765,70588.0
20260704,7768,172352.0
20260704,7769,698435.0
20260704,7780,1254513.0
20260704,7786,353840.0
20260704,7788,750690.0
20260704,7791,34879.0
20260704,7795,1680245.0
20260704,7799,853651.0
20260704,7803,306409.0
20260704,7818,508057.0
20260704,7821,202055.0
20260704,7822,214798.0
20260704,7823,35348.0
20260704,7827,695782.0
20260704,8011,679556.0
20260704,8016,1511014.0
20260704,8021,1604485.0
20260704,8028,11321993.0
20260704,8033,10966815.0
20260704,8039,8260903.0
20260704,8045,146650.0
20260704,8046,13118601.0
20260704,8070,5008866.0
20260704,8072,504714.0
20260704,8081,1804814.0
20260704,8101,37865.0
20260704,8103,969419.0
20260704,8104,596205.0
20260704,8105,5579703.0
20260704,8110,4496120.0
20260704,8112,29524112.0
20260704,8112A,43080.0
20260704,8114,718063.0
20260704,8131,6024192.0
20260704,8150,36495120.0
20260704,8162,449921.0
20260704,8163,1095644.0
20260704,8201,131129.0
20260704,8210,683943.0
20260704,8213,452522.0
20260704,8215,1467726.0
20260704,8222,5995813.0
20260704,8249,383904.0
20260704,8261,35099073.0
20260704,8271,2249945.0
20260704,8341,327068.0
20260704,8367,71508.0
20260704,8374,3106258.0
20260704,8404,596198.0
20260704,8411,62959.0
20260704,8422,48454855.0
20260704,8429,503381.0
20260704,8438,449134.0
20260704,8442,73737.0
20260704,8443,1058182.0
20260704,8454,1776836.0
20260704,8462,204769.0
20260704,8463,73150.0
20260704,8464,714226.0
20260704,8466,125213.0
20260704,8467,12444.0
20260704,8473,1077857.0
20260704,8476,1083629.0
20260704,8478,585591.0
20260704,8481,41252.0
20260704,8482,4000.0
20260704,8487,28322.0
20260704,8488,14225.0
20260704,8499,80199.0
20260704,8926,5555355.0
20260704,8940,80979.0
20260704,8996,1321026.0
20260704,9103,948703.0
20260704,910322,94488.0
20260704,9105,21562337.0
20260704,910861,32001.0
20260704,9110,14000.0
20260704,911608,39000.0
20260704,911622,22000.0
20260704,911868,179142.0
20260704,912000,3959600.0
20260704,9136,490456.0
20260704,9802,535908.0
20260704,9902,358331.0
20260704,9904,25716398.0
20260704,9905,220511.0
20260704,9906,123240.0
20260704,9907,5187861.0
20260704,9908,470207.0
20260704,9910,2303880.0
20260704,9911,470037.0
20260704,9912,579100.0
20260704,9914,1660824.0
20260704,9917,943872.0
20260704,9918,21380.0
20260704,9919,659279.0
20260704,9921,891840.0
20260704,9924,103693.0
20260704,9925,330151.0
20260704,9926,20294.0
20260704,9927,74075.0
20260704,9928,109100.0
20260704,9929,10530.0
20260704,9930,314666.0
20260704,9931,155648.0
20260704,9933,1558929.0
20260704,9934,1448396.0
20260704,9935,1713072.0
20260704,9937,34735.0
20260704,9938,2345309.0
20260704,9939,2349998.0
20260704,9940,474478.0
20260704,9941,1746492.0
20260704,9941A,24300.0
20260704,9942,54846.0
20260704,9943,330043.0
20260704,9944,46284.0
20260704,9945,14347495.0
20260704,9946,580205.0
20260704,9955,510200.0
20260704,9958,3092455.0
